ue_id,timestamp,prb_alloc,target_thr,DRB.UEThpUl
0,2025-12-11 08:59:53,66,10000.0,[5777.0]
0,2025-12-11 08:59:54,66,10000.0,[5749.0]
0,2025-12-11 08:59:55,66,10000.0,[5744.0]
0,2025-12-11 08:59:56,66,10000.0,[5770.0]
0,2025-12-11 08:59:57,66,10000.0,[5570.0]
0,2025-12-11 08:59:58,66,10000.0,[5453.0]
0,2025-12-11 08:59:59,46,10000.0,[5276.0]
0,2025-12-11 09:00:00,66,10000.0,[4203.0]
0,2025-12-11 09:00:01,66,10000.0,[5774.0]
0,2025-12-11 09:00:03,66,10000.0,[5760.0]
0,2025-12-11 09:00:04,66,10000.0,[5752.0]
0,2025-12-11 09:00:05,66,10000.0,[5757.0]
0,2025-12-11 09:00:06,66,10000.0,[5734.0]
0,2025-12-11 09:00:07,66,10000.0,[5551.0]
0,2025-12-11 09:00:08,66,10000.0,[5540.0]
0,2025-12-11 09:00:09,46,10000.0,[5399.0]
0,2025-12-11 09:00:10,46,10000.0,[4619.0]
0,2025-12-11 09:00:11,66,10000.0,[3989.0]
0,2025-12-11 09:00:12,66,10000.0,[5306.0]
0,2025-12-11 09:00:13,66,10000.0,[5760.0]
0,2025-12-11 09:00:14,66,10000.0,[5756.0]
0,2025-12-11 09:00:15,66,10000.0,[5749.0]
0,2025-12-11 09:00:16,66,10000.0,[5748.0]
0,2025-12-11 09:00:17,66,10000.0,[5749.0]
0,2025-12-11 09:00:19,66,10000.0,[5755.0]
0,2025-12-11 09:00:20,66,10000.0,[5760.0]
0,2025-12-11 09:00:21,66,10000.0,[5743.0]
0,2025-12-11 09:00:24,66,10000.0,[5759.0]
0,2025-12-11 09:00:25,66,10000.0,[5729.0]
0,2025-12-11 09:00:27,66,10000.0,[5773.0]
0,2025-12-11 09:00:28,66,10000.0,[5742.0]
0,2025-12-11 09:00:29,66,10000.0,[5531.0]
0,2025-12-11 09:00:30,46,10000.0,[5582.0]
0,2025-12-11 09:00:31,46,10000.0,[4335.0]
0,2025-12-11 09:00:32,66,10000.0,[3979.0]
0,2025-12-11 09:00:33,66,10000.0,[5588.0]
0,2025-12-11 09:00:34,66,10000.0,[5744.0]
0,2025-12-11 09:00:35,66,10000.0,[5769.0]
0,2025-12-11 09:00:36,66,10000.0,[5749.0]
0,2025-12-11 09:00:37,66,10000.0,[5727.0]
0,2025-12-11 09:00:38,66,10000.0,[5760.0]
0,2025-12-11 09:00:39,66,10000.0,[5766.0]
0,2025-12-11 09:00:40,66,10000.0,[5749.0]
0,2025-12-11 09:00:41,66,10000.0,[5741.0]
0,2025-12-11 09:00:43,66,10000.0,[5765.0]
0,2025-12-11 09:00:44,66,10000.0,[5642.0]
0,2025-12-11 09:00:45,66,10000.0,[4941.0]
0,2025-12-11 09:00:46,66,10000.0,[5544.0]
0,2025-12-11 09:00:47,46,10000.0,[5770.0]
0,2025-12-11 09:00:48,46,10000.0,[4397.0]
0,2025-12-11 09:00:49,66,10000.0,[4007.0]
0,2025-12-11 09:00:50,66,10000.0,[5554.0]
0,2025-12-11 09:00:51,66,10000.0,[5754.0]
0,2025-12-11 09:00:52,66,10000.0,[5712.0]
0,2025-12-11 09:00:53,66,10000.0,[5749.0]
0,2025-12-11 09:00:54,66,10000.0,[5756.0]
0,2025-12-11 09:00:55,66,10000.0,[5746.0]
0,2025-12-11 09:00:59,66,10000.0,[5762.0]
0,2025-12-11 09:01:00,66,10000.0,[5747.0]
0,2025-12-11 09:01:01,66,10000.0,[5745.0]
0,2025-12-11 09:01:02,66,10000.0,[5783.0]
0,2025-12-11 09:01:03,66,10000.0,[5743.0]
0,2025-12-11 09:01:04,66,10000.0,[5743.0]
0,2025-12-11 09:01:05,66,10000.0,[5768.0]
0,2025-12-11 09:01:07,66,10000.0,[5714.0]
0,2025-12-11 09:01:08,66,10000.0,[5781.0]
0,2025-12-11 09:01:09,66,10000.0,[5583.0]
0,2025-12-11 09:01:10,66,10000.0,[5487.0]
0,2025-12-11 09:01:11,46,10000.0,[5143.0]
0,2025-12-11 09:01:12,66,10000.0,[4249.0]
0,2025-12-11 09:01:13,66,10000.0,[5730.0]
0,2025-12-11 09:01:14,66,10000.0,[5754.0]
0,2025-12-11 09:01:15,66,10000.0,[5754.0]
0,2025-12-11 09:01:16,66,10000.0,[5749.0]
0,2025-12-11 09:01:17,66,10000.0,[5756.0]
0,2025-12-11 09:01:18,66,10000.0,[5744.0]
0,2025-12-11 09:01:19,66,10000.0,[5668.0]
0,2025-12-11 09:01:20,66,10000.0,[5370.0]
0,2025-12-11 09:01:21,66,10000.0,[5516.0]
0,2025-12-11 09:01:23,46,10000.0,[5505.0]
0,2025-12-11 09:01:24,46,10000.0,[4226.0]
0,2025-12-11 09:01:25,66,10000.0,[4020.0]
0,2025-12-11 09:01:26,66,10000.0,[5679.0]
0,2025-12-11 09:01:27,66,10000.0,[5763.0]
0,2025-12-11 09:01:28,66,10000.0,[5752.0]
0,2025-12-11 09:01:29,66,10000.0,[5743.0]
0,2025-12-11 09:01:30,66,10000.0,[5761.0]
0,2025-12-11 09:01:34,66,10000.0,[5749.0]
0,2025-12-11 09:01:35,66,10000.0,[5765.0]
0,2025-12-11 09:01:36,66,10000.0,[5733.0]
0,2025-12-11 09:01:37,66,10000.0,[5773.0]
0,2025-12-11 09:01:38,66,10000.0,[5748.0]
0,2025-12-11 09:01:39,66,10000.0,[5743.0]
0,2025-12-11 09:01:40,66,10000.0,[5769.0]
0,2025-12-11 09:01:41,66,10000.0,[5756.0]
0,2025-12-11 09:01:42,66,10000.0,[5331.0]
0,2025-12-11 09:01:43,66,10000.0,[5579.0]
0,2025-12-11 09:01:44,66,10000.0,[5490.0]
0,2025-12-11 09:01:45,46,10000.0,[5377.0]
0,2025-12-11 09:01:46,46,10000.0,[4010.0]
0,2025-12-11 09:01:48,66,10000.0,[4337.0]
0,2025-12-11 09:01:49,66,10000.0,[5773.0]
0,2025-12-11 09:01:50,66,10000.0,[5730.0]
0,2025-12-11 09:01:51,66,10000.0,[5767.0]
0,2025-12-11 09:01:52,66,10000.0,[5749.0]
0,2025-12-11 09:01:53,66,10000.0,[5749.0]
0,2025-12-11 09:01:54,66,10000.0,[5738.0]
0,2025-12-11 09:01:55,66,10000.0,[5773.0]
0,2025-12-11 09:01:56,66,10000.0,[5747.0]
0,2025-12-11 09:01:57,66,10000.0,[5749.0]
0,2025-12-11 09:01:58,66,10000.0,[5755.0]
0,2025-12-11 09:01:59,66,10000.0,[5625.0]
0,2025-12-11 09:02:00,66,10000.0,[5217.0]
0,2025-12-11 09:02:01,66,10000.0,[5429.0]
0,2025-12-11 09:02:02,66,10000.0,[5768.0]
0,2025-12-11 09:02:04,66,10000.0,[5502.0]
0,2025-12-11 09:02:05,46,10000.0,[5330.0]
0,2025-12-11 09:02:06,46,10000.0,[3989.0]
0,2025-12-11 09:02:09,66,10000.0,[4582.0]
0,2025-12-11 09:02:10,66,10000.0,[5760.0]
0,2025-12-11 09:02:11,66,10000.0,[5753.0]
0,2025-12-11 09:02:13,66,10000.0,[5754.0]
0,2025-12-11 09:02:14,66,10000.0,[5753.0]
0,2025-12-11 09:02:15,66,10000.0,[5734.0]
0,2025-12-11 09:02:16,66,10000.0,[5755.0]
0,2025-12-11 09:02:17,66,10000.0,[5773.0]
0,2025-12-11 09:02:18,66,10000.0,[5751.0]
0,2025-12-11 09:02:19,66,10000.0,[5747.0]
0,2025-12-11 09:02:20,66,10000.0,[5730.0]
0,2025-12-11 09:02:21,66,10000.0,[5743.0]
0,2025-12-11 09:02:22,66,10000.0,[5738.0]
0,2025-12-11 09:02:23,66,10000.0,[5509.0]
0,2025-12-11 09:02:24,46,10000.0,[5271.0]
0,2025-12-11 09:02:25,66,10000.0,[4467.0]
0,2025-12-11 09:02:26,66,10000.0,[5759.0]
0,2025-12-11 09:02:27,66,10000.0,[5755.0]
0,2025-12-11 09:02:29,66,10000.0,[5752.0]
0,2025-12-11 09:02:30,66,10000.0,[5759.0]
0,2025-12-11 09:02:31,66,10000.0,[5701.0]
0,2025-12-11 09:02:32,66,10000.0,[5521.0]
0,2025-12-11 09:02:33,46,10000.0,[5609.0]
0,2025-12-11 09:02:34,46,10000.0,[4233.0]
0,2025-12-11 09:02:35,66,10000.0,[3991.0]
0,2025-12-11 09:02:36,66,10000.0,[5588.0]
0,2025-12-11 09:02:37,66,10000.0,[5738.0]
0,2025-12-11 09:02:38,66,10000.0,[5747.0]
0,2025-12-11 09:02:39,66,10000.0,[5760.0]
0,2025-12-11 09:02:40,66,10000.0,[5750.0]
0,2025-12-11 09:02:44,66,10000.0,[5755.0]
0,2025-12-11 09:02:45,66,10000.0,[5763.0]
0,2025-12-11 09:02:46,66,10000.0,[5747.0]
0,2025-12-11 09:02:47,66,10000.0,[5756.0]
0,2025-12-11 09:02:48,66,10000.0,[5747.0]
0,2025-12-11 09:02:49,66,10000.0,[5763.0]
0,2025-12-11 09:02:50,66,10000.0,[5754.0]
